document_id,website_id,version,page_id,page_type,title,url_path,content
W120_V04_P01,W120,V04,P01,overview,Service Overview,/overview/MED-06-415/v4/,"Reference MED-06-415-04-01-54316 governs the service overview for Harbor Media Lakeside. The channel workflow supports subscription and records article information under the Lakeside operating profile. Version 4 specifies a threshold of 87 units and a listed service value of 367 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 104 minutes. For access, the requester follows the site-specific verification route associated with reference MED-06-415-04-01-54316."
W120_V04_P02,W120,V04,P02,pricing,Pricing And Commercial Terms,/pricing/MED-06-415/v4/,"Reference MED-06-415-04-02-54629 governs the pricing and commercial terms for Harbor Media Lakeside. The archive workflow supports subscription and records subscription information under the Lakeside operating profile. Version 4 specifies a threshold of 84 units and a listed service value of 259 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 55 minutes. For access, the requester follows the site-specific verification route associated with reference MED-06-415-04-02-54629."
W120_V04_P03,W120,V04,P03,policy,Operating Policy,/policy/MED-06-415/v4/,"Reference MED-06-415-04-03-54942 governs the operating policy for Harbor Media Lakeside. The subscription workflow supports subscription and records channel information under the Lakeside operating profile. Version 4 specifies a threshold of 81 units and a listed service value of 151 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 187 minutes. For cancellation, the requester follows the site-specific verification route associated with reference MED-06-415-04-03-54942."
W120_V04_P04,W120,V04,P04,support,Support Procedure,/support/MED-06-415/v4/,"Reference MED-06-415-04-04-55255 governs the support procedure for Harbor Media Lakeside. The episode workflow supports subscription and records account information under the Lakeside operating profile. Version 4 specifies a threshold of 78 units and a listed service value of 43 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 138 minutes. For download, the requester follows the site-specific verification route associated with reference MED-06-415-04-04-55255."
W120_V04_P05,W120,V04,P05,faq,Frequently Asked Questions,/faq/MED-06-415/v4/,"Reference MED-06-415-04-05-55568 governs the frequently asked questions for Harbor Media Lakeside. The article workflow supports sharing and records episode information under the Lakeside operating profile. Version 4 specifies a threshold of 75 units and a listed service value of 356 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 89 minutes. For subscription, the requester follows the site-specific verification route associated with reference MED-06-415-04-05-55568."
W120_V04_P06,W120,V04,P06,requirements,Eligibility And Requirements,/requirements/MED-06-415/v4/,"Reference MED-06-415-04-06-55881 governs the eligibility and requirements for Harbor Media Lakeside. The account workflow supports sharing and records subscription information under the Lakeside operating profile. Version 4 specifies a threshold of 72 units and a listed service value of 248 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 40 minutes. For sharing, the requester follows the site-specific verification route associated with reference MED-06-415-04-06-55881."
W120_V04_P07,W120,V04,P07,schedule,Timing And Scheduling,/schedule/MED-06-415/v4/,"Reference MED-06-415-04-07-56194 governs the timing and scheduling for Harbor Media Lakeside. The channel workflow supports sharing and records channel information under the Lakeside operating profile. Version 4 specifies a threshold of 69 units and a listed service value of 140 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 172 minutes. For access, the requester follows the site-specific verification route associated with reference MED-06-415-04-07-56194."
W120_V04_P08,W120,V04,P08,security,Security And Access,/security/MED-06-415/v4/,"Reference MED-06-415-04-08-56507 governs the security and access for Harbor Media Lakeside. The archive workflow supports access and records account information under the Lakeside operating profile. Version 4 specifies a threshold of 66 units and a listed service value of 453 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 123 minutes. For cancellation, the requester follows the site-specific verification route associated with reference MED-06-415-04-08-56507."
W120_V04_P09,W120,V04,P09,services,Available Services,/services/MED-06-415/v4/,"Reference MED-06-415-04-09-56820 governs the available services for Harbor Media Lakeside. The subscription workflow supports access and records episode information under the Lakeside operating profile. Version 4 specifies a threshold of 63 units and a listed service value of 345 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 74 minutes. For download, the requester follows the site-specific verification route associated with reference MED-06-415-04-09-56820."
W120_V04_P10,W120,V04,P10,contact,Contact Information,/contact/MED-06-415/v4/,"Reference MED-06-415-04-10-57133 governs the contact information for Harbor Media Lakeside. The episode workflow supports access and records subscription information under the Lakeside operating profile. Version 4 specifies a threshold of 60 units and a listed service value of 237 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 25 minutes. For subscription, the requester follows the site-specific verification route associated with reference MED-06-415-04-10-57133."
