chunk_id,document_id,website_id,version,page_id,page_type,chunk_index,text,source_path
W090_V09_P05_C1,W090_V09_P05,W090,V09,P05,faq,1,Reference PUB-05-302-09-05-23043 governs the frequently asked questions for Solstice Public Service Lakeside. The certificate workflow supports verification and records certificate information under the Lakeside operating profile. Version 9 specifies a threshold of 47 units and a listed service value of 223 units.,/faq/PUB-05-302/v9/
W090_V09_P05_C2,W090_V09_P05,W090,V09,P05,faq,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 149 minutes. For renewal, the requester follows the site-specific verification route associated with reference PUB-05-302-09-05-23043.",/faq/PUB-05-302/v9/
W090_V09_P06_C1,W090_V09_P06,W090,V09,P06,requirements,1,Reference PUB-05-302-09-06-23356 governs the eligibility and requirements for Solstice Public Service Lakeside. The appointment workflow supports verification and records case information under the Lakeside operating profile. Version 9 specifies a threshold of 44 units and a listed service value of 115 units.,/requirements/PUB-05-302/v9/
W090_V09_P06_C2,W090_V09_P06,W090,V09,P06,requirements,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 100 minutes. For appeal, the requester follows the site-specific verification route associated with reference PUB-05-302-09-06-23356.",/requirements/PUB-05-302/v9/
W090_V09_P07_C1,W090_V09_P07,W090,V09,P07,schedule,1,Reference PUB-05-302-09-07-23669 governs the timing and scheduling for Solstice Public Service Lakeside. The request workflow supports verification and records permit information under the Lakeside operating profile. Version 9 specifies a threshold of 41 units and a listed service value of 428 units.,/schedule/PUB-05-302/v9/
W090_V09_P07_C2,W090_V09_P07,W090,V09,P07,schedule,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 51 minutes. For verification, the requester follows the site-specific verification route associated with reference PUB-05-302-09-07-23669.",/schedule/PUB-05-302/v9/
W090_V09_P08_C1,W090_V09_P08,W090,V09,P08,security,1,Reference PUB-05-302-09-08-23982 governs the security and access for Solstice Public Service Lakeside. The permit workflow supports verification and records appointment information under the Lakeside operating profile. Version 9 specifies a threshold of 38 units and a listed service value of 320 units.,/security/PUB-05-302/v9/
W090_V09_P08_C2,W090_V09_P08,W090,V09,P08,security,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 183 minutes. For submission, the requester follows the site-specific verification route associated with reference PUB-05-302-09-08-23982.",/security/PUB-05-302/v9/
W090_V09_P09_C1,W090_V09_P09,W090,V09,P09,services,1,Reference PUB-05-302-09-09-24295 governs the available services for Solstice Public Service Lakeside. The case workflow supports submission and records certificate information under the Lakeside operating profile. Version 9 specifies a threshold of 35 units and a listed service value of 212 units.,/services/PUB-05-302/v9/
W090_V09_P09_C2,W090_V09_P09,W090,V09,P09,services,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 134 minutes. For submission, the requester follows the site-specific verification route associated with reference PUB-05-302-09-09-24295.",/services/PUB-05-302/v9/
W090_V09_P10_C1,W090_V09_P10,W090,V09,P10,contact,1,Reference PUB-05-302-09-10-24608 governs the contact information for Solstice Public Service Lakeside. The application workflow supports submission and records case information under the Lakeside operating profile. Version 9 specifies a threshold of 32 units and a listed service value of 104 units.,/contact/PUB-05-302/v9/
W090_V09_P10_C2,W090_V09_P10,W090,V09,P10,contact,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 85 minutes. For review, the requester follows the site-specific verification route associated with reference PUB-05-302-09-10-24608.",/contact/PUB-05-302/v9/
W090_V10_P01_C1,W090_V10_P01,W090,V10,P01,overview,1,Reference PUB-05-302-10-01-22800 governs the service overview for Solstice Public Service Lakeside. The permit workflow supports appeal and records request information under the Lakeside operating profile. Version 10 specifies a threshold of 41 units and a listed service value of 401 units.,/overview/PUB-05-302/v10/
W090_V10_P01_C2,W090_V10_P01,W090,V10,P01,overview,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 87 minutes. For submission, the requester follows the site-specific verification route associated with reference PUB-05-302-10-01-22800.",/overview/PUB-05-302/v10/
W090_V10_P02_C1,W090_V10_P02,W090,V10,P02,pricing,1,Reference PUB-05-302-10-02-23113 governs the pricing and commercial terms for Solstice Public Service Lakeside. The case workflow supports verification and records certificate information under the Lakeside operating profile. Version 10 specifies a threshold of 38 units and a listed service value of 293 units.,/pricing/PUB-05-302/v10/
W090_V10_P02_C2,W090_V10_P02,W090,V10,P02,pricing,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 38 minutes. For review, the requester follows the site-specific verification route associated with reference PUB-05-302-10-02-23113.",/pricing/PUB-05-302/v10/
W090_V10_P03_C1,W090_V10_P03,W090,V10,P03,policy,1,Reference PUB-05-302-10-03-23426 governs the operating policy for Solstice Public Service Lakeside. The application workflow supports verification and records application information under the Lakeside operating profile. Version 10 specifies a threshold of 35 units and a listed service value of 185 units.,/policy/PUB-05-302/v10/
W090_V10_P03_C2,W090_V10_P03,W090,V10,P03,policy,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 170 minutes. For renewal, the requester follows the site-specific verification route associated with reference PUB-05-302-10-03-23426.",/policy/PUB-05-302/v10/
W090_V10_P04_C1,W090_V10_P04,W090,V10,P04,support,1,Reference PUB-05-302-10-04-23739 governs the support procedure for Solstice Public Service Lakeside. The certificate workflow supports verification and records permit information under the Lakeside operating profile. Version 10 specifies a threshold of 32 units and a listed service value of 77 units.,/support/PUB-05-302/v10/
W090_V10_P04_C2,W090_V10_P04,W090,V10,P04,support,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 121 minutes. For appeal, the requester follows the site-specific verification route associated with reference PUB-05-302-10-04-23739.",/support/PUB-05-302/v10/
W090_V10_P05_C1,W090_V10_P05,W090,V10,P05,faq,1,Reference PUB-05-302-10-05-24052 governs the frequently asked questions for Solstice Public Service Lakeside. The appointment workflow supports verification and records appointment information under the Lakeside operating profile. Version 10 specifies a threshold of 29 units and a listed service value of 390 units.,/faq/PUB-05-302/v10/
W090_V10_P05_C2,W090_V10_P05,W090,V10,P05,faq,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 72 minutes. For verification, the requester follows the site-specific verification route associated with reference PUB-05-302-10-05-24052.",/faq/PUB-05-302/v10/
W090_V10_P06_C1,W090_V10_P06,W090,V10,P06,requirements,1,Reference PUB-05-302-10-06-24365 governs the eligibility and requirements for Solstice Public Service Lakeside. The request workflow supports submission and records certificate information under the Lakeside operating profile. Version 10 specifies a threshold of 26 units and a listed service value of 282 units.,/requirements/PUB-05-302/v10/
W090_V10_P06_C2,W090_V10_P06,W090,V10,P06,requirements,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 23 minutes. For submission, the requester follows the site-specific verification route associated with reference PUB-05-302-10-06-24365.",/requirements/PUB-05-302/v10/
W090_V10_P07_C1,W090_V10_P07,W090,V10,P07,schedule,1,Reference PUB-05-302-10-07-24678 governs the timing and scheduling for Solstice Public Service Lakeside. The permit workflow supports submission and records case information under the Lakeside operating profile. Version 10 specifies a threshold of 23 units and a listed service value of 174 units.,/schedule/PUB-05-302/v10/
W090_V10_P07_C2,W090_V10_P07,W090,V10,P07,schedule,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 155 minutes. For review, the requester follows the site-specific verification route associated with reference PUB-05-302-10-07-24678.",/schedule/PUB-05-302/v10/
W090_V10_P08_C1,W090_V10_P08,W090,V10,P08,security,1,Reference PUB-05-302-10-08-24991 governs the security and access for Solstice Public Service Lakeside. The case workflow supports submission and records permit information under the Lakeside operating profile. Version 10 specifies a threshold of 20 units and a listed service value of 66 units.,/security/PUB-05-302/v10/
W090_V10_P08_C2,W090_V10_P08,W090,V10,P08,security,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 106 minutes. For renewal, the requester follows the site-specific verification route associated with reference PUB-05-302-10-08-24991.",/security/PUB-05-302/v10/
W090_V10_P09_C1,W090_V10_P09,W090,V10,P09,services,1,Reference PUB-05-302-10-09-25304 governs the available services for Solstice Public Service Lakeside. The application workflow supports review and records appointment information under the Lakeside operating profile. Version 10 specifies a threshold of 17 units and a listed service value of 379 units.,/services/PUB-05-302/v10/
W090_V10_P09_C2,W090_V10_P09,W090,V10,P09,services,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 57 minutes. For appeal, the requester follows the site-specific verification route associated with reference PUB-05-302-10-09-25304.",/services/PUB-05-302/v10/
W090_V10_P10_C1,W090_V10_P10,W090,V10,P10,contact,1,Reference PUB-05-302-10-10-25617 governs the contact information for Solstice Public Service Lakeside. The certificate workflow supports review and records certificate information under the Lakeside operating profile. Version 10 specifies a threshold of 14 units and a listed service value of 271 units.,/contact/PUB-05-302/v10/
